Customer_ID,Age,Income,Gender,Region,Marketing_Channel,Campaign_Type,Device_Type,Ad_Spend,Website_Visits,Email_Clicks,Time_on_Site_Minutes,Past_Purchases,Discount_Offered,Purchased
279,18,64095.16,Male,South,Email,Seasonal Promo,Tablet,199.82,11,1,4.86,3,20,0
280,28,28880.4,Male,West,Email,Brand Awareness,Mobile,158.74,9,2,6.92,1,5,0
281,45,58620.65,Female,South,Social Media,Brand Awareness,Mobile,176.65,15,5,2.95,4,5,1
282,42,60240.38,Female,North,Display Ads,Product Launch,Tablet,216.45,9,3,6.85,1,0,0
283,67,71919.01,Male,South,Display Ads,Product Launch,Tablet,221.55,11,3,8.33,2,5,1
284,40,74604.33,Male,West,Email,Brand Awareness,Desktop,309.42,15,0,6.74,2,15,0
285,48,52446.46,Male,West,Search Ads,Seasonal Promo,Desktop,176.11,7,2,3.86,2,5,0
286,47,57740.79,Male,West,Display Ads,Brand Awareness,Mobile,283.53,11,1,1.41,0,0,0
287,59,48508.19,Female,North,Social Media,Seasonal Promo,Desktop,156.98,10,1,5.97,2,0,0
288,52,43079.06,Male,East,Search Ads,Product Launch,Desktop,224.43,12,1,6.64,3,15,0
289,24,64648.42,Male,South,Email,Brand Awareness,Desktop,208.89,11,3,5.07,1,0,0
290,33,40896.22,Male,West,Display Ads,Brand Awareness,Mobile,193.71,10,3,8.26,6,5,1
291,43,53780.6,Female,East,Search Ads,Brand Awareness,Desktop,199.72,12,1,-0.17,2,10,0
292,65,45072.39,Male,West,Email,Seasonal Promo,Tablet,168.87,9,6,5.23,3,10,1
293,69,68245.25,Male,West,Email,Product Launch,Mobile,245.2,7,4,6.98,4,15,1
294,66,87021.45,Female,North,Social Media,Seasonal Promo,Desktop,157.87,7,2,6.99,1,0,0
295,19,40476.18,Female,North,Display Ads,Product Launch,Mobile,215.88,11,2,3.64,3,15,1
296,18,32204.72,Male,East,Search Ads,Seasonal Promo,Desktop,237.79,9,7,4.11,2,15,1
297,65,58126.7,Male,West,Social Media,Product Launch,Mobile,269.21,9,4,7.49,3,5,0
298,29,60235.47,Male,South,Display Ads,Seasonal Promo,Tablet,248.59,7,0,4.62,4,5,0
299,22,63279.89,Female,South,Search Ads,Brand Awareness,Desktop,228.62,7,3,5.9,2,0,0
300,54,53305.19,Female,South,Email,Seasonal Promo,Desktop,168.11,3,1,3.88,1,20,0
301,49,56990.41,Male,East,Email,Brand Awareness,Mobile,160.71,10,5,2.9,1,5,1
302,26,65512.66,Male,North,Display Ads,Brand Awareness,Tablet,143.07,12,2,6.35,3,15,1
303,58,75606.46,Male,East,Social Media,Brand Awareness,Desktop,138.29,9,4,4.11,2,10,1
304,52,30674.27,Female,North,Search Ads,Seasonal Promo,Tablet,199.93,8,4,4.75,4,0,0
305,36,54465.91,Male,South,Search Ads,Brand Awareness,Desktop,163.63,12,5,4.98,2,15,1
306,65,63207.13,Male,South,Email,Seasonal Promo,Tablet,259.96,7,1,3.77,2,0,0
307,33,46230.36,Female,North,Display Ads,Product Launch,Desktop,171.05,15,4,2,3,15,1
308,20,85967.54,Male,South,Social Media,Seasonal Promo,Mobile,204.71,9,2,4.78,1,20,0
309,37,50468.85,Female,East,Email,Seasonal Promo,Mobile,186.77,13,5,4.66,3,5,1
310,41,59380.61,Female,North,Email,Seasonal Promo,Tablet,129.81,14,3,3.73,2,20,1
311,50,68340.33,Male,South,Social Media,Product Launch,Desktop,254.47,15,3,4.87,4,0,1
312,41,51130.73,Female,West,Search Ads,Product Launch,Desktop,234.77,8,3,7.7,3,0,0
313,69,32301.4,Female,South,Search Ads,Product Launch,Tablet,240.53,6,1,0.58,0,10,0
314,28,53570.18,Male,West,Display Ads,Brand Awareness,Desktop,229.75,10,1,0.22,0,0,0
315,66,75441.61,Female,South,Email,Seasonal Promo,Mobile,162.03,15,5,6.19,1,15,1
316,25,54946.57,Female,West,Display Ads,Seasonal Promo,Desktop,163,6,1,3.9,1,15,0
317,53,47303.49,Male,South,Search Ads,Brand Awareness,Mobile,222.6,10,1,3.36,1,15,0
318,55,73885.08,Male,West,Social Media,Brand Awareness,Tablet,277.15,11,2,7.07,5,10,1
319,57,55038.38,Male,North,Search Ads,Seasonal Promo,Desktop,219.3,3,5,6.06,2,5,0
320,37,52347.59,Male,North,Search Ads,Brand Awareness,Tablet,248.92,10,3,3.84,2,20,1
321,52,62241.84,Male,West,Email,Brand Awareness,Mobile,173.71,17,4,5.61,2,20,1
322,65,71561.25,Female,South,Search Ads,Product Launch,Tablet,254.89,12,3,2.71,5,15,1
323,42,95725.7,Female,East,Display Ads,Brand Awareness,Tablet,179.03,11,1,2.6,4,20,1
324,52,72408.54,Female,East,Social Media,Brand Awareness,Desktop,212.01,8,6,4.88,1,10,1
325,42,77397.6,Female,East,Email,Seasonal Promo,Tablet,181.69,10,0,4.38,1,15,0
326,46,52410.51,Female,East,Social Media,Brand Awareness,Tablet,244.46,7,6,5.13,4,0,0
327,35,44611.98,Male,West,Display Ads,Brand Awareness,Desktop,245.14,9,2,2.95,1,15,0
328,63,60934.97,Male,North,Display Ads,Brand Awareness,Tablet,126.16,14,3,4.96,2,0,1
329,35,61607.55,Male,North,Search Ads,Product Launch,Mobile,266.26,8,2,5.26,2,0,0
330,19,43822.31,Male,East,Display Ads,Seasonal Promo,Desktop,318.82,8,2,4.94,3,5,0
331,52,57370.58,Female,North,Search Ads,Product Launch,Mobile,182.23,7,3,2.12,2,20,0
332,33,65989.76,Male,West,Email,Brand Awareness,Desktop,193.66,14,3,2.48,2,5,1
333,58,65405.9,Male,East,Social Media,Seasonal Promo,Tablet,261.97,15,0,8.32,2,15,1
334,53,67564.32,Female,West,Search Ads,Seasonal Promo,Mobile,203.34,10,0,0.82,0,10,0
335,50,64364.47,Female,West,Search Ads,Brand Awareness,Mobile,199.8,8,1,6.61,3,5,0
336,21,52394.87,Male,South,Email,Product Launch,Mobile,294.85,8,2,4.06,0,0,0
337,50,52291.49,Female,West,Display Ads,Brand Awareness,Tablet,132.29,10,4,4.58,7,15,1
338,31,42015.73,Female,South,Search Ads,Product Launch,Mobile,160.55,10,4,2.81,3,5,1
339,38,86771.63,Male,East,Display Ads,Brand Awareness,Mobile,220.89,7,3,0.95,4,0,0
340,65,60201.76,Female,West,Search Ads,Seasonal Promo,Tablet,119.02,10,4,5.27,1,15,1
341,37,56627.2,Male,North,Display Ads,Seasonal Promo,Tablet,181.35,11,1,3.81,3,10,0
342,25,46068.12,Female,East,Search Ads,Product Launch,Tablet,180.89,10,2,5.41,0,5,0
343,24,104034.87,Female,West,Social Media,Brand Awareness,Mobile,248.09,14,3,6.04,5,5,1
344,20,43900.08,Female,West,Social Media,Product Launch,Mobile,234.64,5,1,7.31,2,20,0
345,34,53567.28,Female,North,Social Media,Seasonal Promo,Mobile,115.84,7,5,5.74,3,15,0
346,50,66237.55,Male,South,Search Ads,Seasonal Promo,Desktop,165.34,7,1,6.05,0,5,0
347,65,69003.19,Female,West,Display Ads,Product Launch,Mobile,165.5,10,4,4.57,3,15,1
348,29,74368.98,Male,West,Email,Product Launch,Mobile,189.17,7,2,0.08,3,0,0
349,68,87114.13,Male,North,Email,Product Launch,Desktop,145.12,12,2,6.81,1,5,0
350,39,67592.36,Female,East,Email,Product Launch,Desktop,222.58,12,2,3.76,2,0,0
351,39,44159.54,Female,West,Social Media,Product Launch,Mobile,165.29,12,0,0.54,0,15,0
352,63,56145.82,Male,South,Social Media,Brand Awareness,Desktop,229.43,11,2,4.18,2,0,0
353,47,64617.49,Female,South,Social Media,Product Launch,Mobile,199.86,14,1,1.6,1,5,1
354,55,91023.39,Female,North,Display Ads,Product Launch,Tablet,151.35,6,3,4.74,1,20,0
355,55,39032.92,Male,South,Social Media,Seasonal Promo,Tablet,269.41,10,1,5.84,3,10,0
356,62,78038.65,Female,West,Display Ads,Seasonal Promo,Tablet,270.89,13,3,4.43,2,5,1
357,68,62698.72,Male,South,Display Ads,Brand Awareness,Tablet,214.52,5,2,5.32,2,0,0
358,25,72567.46,Female,West,Display Ads,Product Launch,Desktop,188.04,9,3,5.08,1,20,1
359,44,58470.08,Female,North,Search Ads,Product Launch,Mobile,147.19,5,4,8.01,2,15,0
360,44,47363.51,Female,South,Email,Seasonal Promo,Desktop,253.56,8,1,5.17,2,10,0
361,51,71263.09,Female,West,Display Ads,Seasonal Promo,Tablet,241.13,9,5,3.53,1,5,0
362,38,69816.47,Female,East,Email,Seasonal Promo,Tablet,159.3,9,3,4.03,6,0,0
363,47,74580.85,Female,West,Display Ads,Product Launch,Mobile,165.66,7,2,4.39,0,5,0
364,50,59800.43,Male,West,Display Ads,Product Launch,Desktop,222.85,11,5,3.56,2,20,1
365,45,51002.67,Male,North,Social Media,Brand Awareness,Tablet,141.23,8,6,1.88,2,10,1
366,64,36618.2,Female,West,Email,Seasonal Promo,Desktop,168.72,6,2,3.02,0,5,0
367,50,72290.6,Female,North,Display Ads,Seasonal Promo,Mobile,147.97,8,2,3.83,3,10,0
368,22,66358.34,Male,West,Email,Seasonal Promo,Mobile,149.58,6,4,3.82,1,0,0
369,65,45513.26,Male,West,Social Media,Seasonal Promo,Desktop,164,19,3,6.75,0,15,1
370,36,51921.39,Male,West,Display Ads,Seasonal Promo,Mobile,245.3,7,3,7.43,0,5,0
371,21,52998.62,Female,North,Social Media,Product Launch,Desktop,112.27,12,4,5.81,0,10,1
372,52,37755.23,Female,West,Display Ads,Product Launch,Desktop,221.67,13,4,5.52,1,0,1
373,66,47734.76,Female,North,Social Media,Seasonal Promo,Desktop,212.9,8,1,4.7,2,5,0
374,34,42992.54,Male,East,Social Media,Seasonal Promo,Tablet,248.42,15,7,6.77,2,0,1
375,61,53812.81,Male,North,Search Ads,Product Launch,Tablet,212.85,22,1,6.13,2,0,1
376,45,48919.54,Female,East,Display Ads,Product Launch,Desktop,181.06,12,1,6.66,2,5,0
377,47,35594.93,Male,North,Display Ads,Brand Awareness,Mobile,159.23,16,4,1.11,2,15,1
378,46,90338.85,Female,North,Display Ads,Product Launch,Mobile,249.52,8,2,9.44,0,5,0
379,63,78788.11,Female,West,Email,Brand Awareness,Tablet,224.85,21,3,2.55,3,0,1
380,23,48314.71,Male,South,Search Ads,Seasonal Promo,Desktop,175.34,11,1,5.66,1,15,0
381,52,64086.32,Female,South,Email,Seasonal Promo,Tablet,245.45,12,4,4.55,0,10,1
382,58,66261.98,Male,West,Display Ads,Seasonal Promo,Desktop,177.71,13,3,2.62,1,10,0
383,54,77866.29,Male,East,Search Ads,Product Launch,Mobile,199.95,6,2,3.71,5,20,0
384,41,47720.92,Female,West,Social Media,Product Launch,Mobile,169.78,9,5,5.22,4,0,1
385,46,76381.6,Female,South,Search Ads,Seasonal Promo,Tablet,226.69,10,2,3.39,1,15,0
386,66,51781.42,Male,North,Social Media,Seasonal Promo,Mobile,150.29,6,6,4.41,4,5,0
387,63,39962.06,Female,West,Display Ads,Brand Awareness,Desktop,185.07,9,4,4.37,0,5,0
388,48,70862.05,Male,East,Display Ads,Product Launch,Mobile,167.27,16,4,2.86,0,5,1
389,52,79361.38,Female,West,Social Media,Product Launch,Mobile,213.19,13,3,4.15,3,15,1
390,50,98818.63,Male,South,Search Ads,Brand Awareness,Tablet,219.42,14,3,6.91,4,10,1
391,69,42004.12,Male,North,Email,Seasonal Promo,Desktop,144.79,10,2,3.19,0,0,0
392,38,70483.8,Female,South,Search Ads,Seasonal Promo,Tablet,220.32,4,2,7.04,2,5,0
393,49,53852.98,Female,South,Social Media,Product Launch,Tablet,126.16,9,1,1.83,3,5,0
394,40,71750.38,Male,South,Social Media,Product Launch,Mobile,309.6,6,1,4.32,4,5,0
395,50,37942.66,Male,South,Email,Seasonal Promo,Desktop,174.43,7,3,6.7,1,10,0
396,20,41058.45,Male,North,Email,Brand Awareness,Desktop,252.46,15,4,6.39,2,15,1
397,35,48361.88,Male,South,Email,Brand Awareness,Tablet,210.06,7,4,8.56,2,10,0
398,42,61184.46,Female,East,Social Media,Brand Awareness,Tablet,212.09,9,3,4.34,0,10,0
399,59,50383.78,Female,East,Display Ads,Product Launch,Mobile,141.7,8,4,4.12,1,20,1
400,48,69885.82,Female,South,Search Ads,Brand Awareness,Desktop,242.17,9,3,1.1,1,5,0
401,20,75403.42,Male,East,Email,Product Launch,Desktop,202.43,8,7,3.67,0,5,1
402,57,68993.66,Female,South,Social Media,Product Launch,Mobile,223.51,8,5,4.87,2,15,1
403,63,84281.81,Male,North,Search Ads,Seasonal Promo,Tablet,195.46,16,3,6.67,2,15,1
404,41,66237.4,Male,North,Email,Seasonal Promo,Desktop,206.5,11,4,-0.34,0,5,0
405,67,41746.55,Female,East,Display Ads,Brand Awareness,Mobile,155.64,12,2,3.39,2,5,0
406,49,80450.65,Female,East,Search Ads,Brand Awareness,Tablet,192.36,9,4,7.12,2,10,1
407,64,50922.66,Male,South,Search Ads,Product Launch,Mobile,179.01,12,2,6.06,1,15,1
408,39,73656.28,Male,West,Social Media,Seasonal Promo,Desktop,164.72,8,4,2.25,3,20,1
409,40,83606.01,Female,South,Social Media,Seasonal Promo,Tablet,206.73,9,5,6.54,2,5,0
410,19,66850.32,Male,South,Social Media,Product Launch,Mobile,218.17,12,1,5.98,0,0,0
411,44,37557.62,Female,North,Display Ads,Brand Awareness,Mobile,212.54,9,2,8.35,1,5,0
412,59,46226.82,Female,West,Search Ads,Brand Awareness,Mobile,194.89,10,3,5.42,2,10,0
413,19,79841.17,Male,West,Email,Product Launch,Desktop,220.56,10,2,5.99,2,5,0
414,43,57463.16,Male,South,Display Ads,Seasonal Promo,Desktop,212.11,12,3,7.29,3,15,1
415,34,61193.6,Male,North,Email,Product Launch,Desktop,204.88,19,4,4.9,1,20,1
416,57,71382.37,Male,East,Email,Product Launch,Mobile,208.31,14,2,6.54,2,20,1
417,50,70444.84,Male,North,Social Media,Brand Awareness,Desktop,259.15,11,5,3.52,3,20,1
418,26,64182,Female,East,Email,Seasonal Promo,Mobile,139.75,18,5,3.27,2,0,1
419,60,56869.97,Female,North,Email,Brand Awareness,Mobile,184.07,10,4,7.65,4,5,1
420,65,55309.97,Female,West,Display Ads,Brand Awareness,Mobile,216.91,11,4,3.42,0,0,0
421,56,72868.48,Female,North,Social Media,Seasonal Promo,Tablet,120.86,13,2,6.44,3,5,1
422,46,68303.54,Male,South,Email,Brand Awareness,Mobile,269.13,9,2,5.19,3,20,0
423,59,56140.5,Female,East,Email,Product Launch,Desktop,212.74,10,4,4.8,8,5,1
424,43,76231.68,Male,North,Email,Product Launch,Mobile,247.85,10,1,6.87,2,0,0
425,52,58064.49,Male,North,Search Ads,Seasonal Promo,Desktop,255.99,10,2,5.75,1,15,1
426,67,47225.07,Male,East,Search Ads,Product Launch,Tablet,220.62,15,5,4.83,4,15,1
427,42,48615.44,Male,North,Social Media,Product Launch,Tablet,88.37,9,2,5.52,4,15,0
428,41,45318.89,Male,East,Display Ads,Product Launch,Mobile,207.38,12,3,4.98,0,0,0
429,30,55913.85,Female,West,Social Media,Product Launch,Desktop,210.59,7,1,5.81,2,15,0
430,24,78505.86,Male,East,Search Ads,Brand Awareness,Tablet,145.66,10,6,4.45,1,0,0
431,53,47923.57,Male,East,Social Media,Product Launch,Tablet,110.52,9,1,6.65,0,15,0
432,62,62827.14,Female,West,Display Ads,Seasonal Promo,Tablet,223.08,8,1,2.34,7,20,0
433,37,50149.66,Female,North,Social Media,Brand Awareness,Desktop,137.54,9,3,3.94,0,10,0
434,18,56095.36,Female,North,Email,Product Launch,Mobile,303.07,7,2,6.39,0,5,0
435,25,37349.38,Male,West,Display Ads,Product Launch,Mobile,213.16,9,3,2.45,2,0,0
436,63,56691.93,Male,South,Display Ads,Seasonal Promo,Tablet,267.58,6,2,9.94,4,15,0
437,33,57094.42,Male,East,Display Ads,Brand Awareness,Mobile,201.56,10,2,3.84,4,5,0
438,31,68104.32,Male,North,Social Media,Product Launch,Tablet,237.58,8,2,4.67,4,10,0
439,29,63349.21,Female,North,Social Media,Seasonal Promo,Desktop,202.66,10,4,3.64,3,20,1
440,68,42024.12,Female,East,Email,Brand Awareness,Mobile,250.28,14,8,5.4,1,10,1
441,40,76262.97,Female,East,Display Ads,Brand Awareness,Desktop,98.08,15,0,4.06,6,20,1
442,32,63154.55,Female,East,Email,Product Launch,Mobile,244.41,6,4,8.07,0,20,0
443,45,62975.9,Female,South,Display Ads,Seasonal Promo,Desktop,233.44,9,6,3.81,2,5,1
444,51,59862.26,Female,West,Search Ads,Seasonal Promo,Desktop,192.29,9,0,5.87,1,20,0
445,19,52233.64,Male,South,Social Media,Product Launch,Mobile,179.54,9,5,4.51,1,20,1
446,49,63267.04,Male,South,Email,Product Launch,Tablet,185.04,11,2,4.22,1,15,0
447,40,67133.83,Female,East,Social Media,Product Launch,Tablet,214.14,9,2,5.39,1,10,0
448,39,33796.56,Female,West,Social Media,Seasonal Promo,Desktop,260.7,9,6,2.82,1,5,1
449,68,51918.59,Female,North,Search Ads,Brand Awareness,Desktop,173.29,4,5,3.34,0,0,0
450,42,56175.8,Female,East,Search Ads,Product Launch,Tablet,114.91,16,3,5.71,0,0,1
451,39,63842.56,Male,West,Display Ads,Product Launch,Mobile,324.23,9,4,4.93,2,15,1
452,39,77899.67,Male,North,Search Ads,Brand Awareness,Mobile,233.58,10,1,4.96,1,20,0
453,66,48423.89,Male,South,Display Ads,Brand Awareness,Desktop,180.44,8,2,7.89,4,20,0
454,69,52530.57,Female,West,Search Ads,Seasonal Promo,Mobile,259.44,8,1,6.58,2,10,0
455,59,52311.99,Female,South,Search Ads,Product Launch,Desktop,246.68,8,1,3.23,1,15,0
456,23,47977.09,Female,South,Email,Seasonal Promo,Mobile,224.61,8,5,3.71,1,0,0
457,32,54792.2,Male,West,Search Ads,Brand Awareness,Desktop,176.15,8,7,2.89,3,5,1
458,60,71562.03,Male,North,Email,Product Launch,Mobile,233.37,9,3,3.41,3,20,0
459,54,44192.47,Male,West,Search Ads,Seasonal Promo,Desktop,254.48,15,3,6.94,1,10,1
460,50,66417.22,Female,North,Email,Seasonal Promo,Tablet,114,7,2,7.15,2,0,0
461,25,34471.47,Male,East,Social Media,Brand Awareness,Tablet,211.22,11,5,3.51,2,15,1
462,61,51579.93,Male,East,Display Ads,Product Launch,Tablet,214.91,9,2,5.21,2,20,0
463,61,55057.66,Female,East,Search Ads,Seasonal Promo,Tablet,213.3,10,3,4.73,4,0,0
464,22,85122.9,Male,South,Email,Seasonal Promo,Desktop,202.31,8,3,5.81,2,5,0
465,56,55877.97,Female,East,Search Ads,Brand Awareness,Mobile,259.3,9,5,6.04,3,20,1
466,21,26981.35,Female,South,Email,Product Launch,Desktop,189.43,4,2,6.11,1,15,0
467,23,30016.67,Female,North,Email,Brand Awareness,Desktop,199.86,9,7,2.95,5,15,1
468,62,60510.44,Male,West,Search Ads,Seasonal Promo,Desktop,215.78,5,1,3.34,0,5,0
469,49,69206.56,Male,West,Display Ads,Product Launch,Mobile,191.1,8,2,0.7,2,5,0
470,69,65631.84,Female,South,Email,Brand Awareness,Desktop,130.7,7,3,6.06,1,0,0
471,47,62513.55,Male,South,Social Media,Product Launch,Tablet,210.71,7,4,5.86,4,0,0
472,64,77433.89,Female,South,Search Ads,Product Launch,Tablet,211.27,11,0,6.92,5,5,0
473,52,51906.13,Male,North,Social Media,Product Launch,Desktop,181.74,14,4,0.23,5,15,1
474,57,73423.66,Female,North,Email,Seasonal Promo,Tablet,193.38,12,5,6.05,3,10,1
475,69,35519.78,Female,East,Email,Product Launch,Tablet,41.01,12,4,2.17,2,5,1
476,33,46425.78,Male,East,Search Ads,Brand Awareness,Mobile,260.42,16,2,6.35,2,0,1
477,30,32894.38,Female,West,Display Ads,Product Launch,Desktop,245.05,4,3,8.72,3,5,0
478,67,55877.32,Female,East,Social Media,Product Launch,Desktop,133.11,12,3,6.87,1,5,0
479,59,59306.08,Female,North,Display Ads,Seasonal Promo,Tablet,166.23,7,3,3.41,3,20,0
480,47,61711.52,Female,North,Social Media,Brand Awareness,Desktop,272.43,7,2,8.56,2,15,0
481,36,60928.25,Female,North,Display Ads,Product Launch,Desktop,142.26,11,2,4.73,2,15,0
482,34,46086.7,Male,North,Search Ads,Seasonal Promo,Tablet,223.92,9,1,3.57,3,15,0
483,36,57146.39,Male,West,Social Media,Seasonal Promo,Tablet,175.4,10,2,5.17,3,0,0
484,45,37538.3,Female,West,Search Ads,Product Launch,Desktop,220.51,13,4,6.85,2,0,1
485,43,80448.43,Male,North,Display Ads,Product Launch,Mobile,202.51,18,1,4.78,4,15,1
486,54,55445.61,Female,South,Display Ads,Product Launch,Tablet,185.84,15,6,4.18,1,15,1
487,43,52666.71,Female,East,Display Ads,Seasonal Promo,Desktop,219.43,7,3,2.04,1,5,0
488,40,83834.1,Female,West,Search Ads,Product Launch,Tablet,175.35,9,2,6.56,0,0,0
489,26,41366.3,Female,South,Email,Seasonal Promo,Desktop,110.79,10,2,5.64,2,15,0
490,29,43116.19,Female,East,Email,Brand Awareness,Desktop,153.61,14,2,2.42,2,20,1
491,18,43556.7,Male,South,Social Media,Product Launch,Mobile,147.61,4,3,3.28,1,20,0
492,18,58981.93,Male,North,Search Ads,Brand Awareness,Tablet,119.79,8,2,9.53,4,20,1
493,64,66474.47,Male,East,Search Ads,Brand Awareness,Mobile,218.47,5,4,5.48,3,0,0
494,51,71095.13,Male,South,Search Ads,Brand Awareness,Tablet,191.36,10,3,4.18,6,20,1
495,49,98579.93,Male,West,Display Ads,Seasonal Promo,Mobile,217.7,10,4,3.8,2,0,0
496,65,26258.51,Male,West,Search Ads,Seasonal Promo,Tablet,226.04,15,2,7.82,1,10,1
497,42,69131.03,Female,West,Email,Seasonal Promo,Mobile,237.82,10,1,4.98,1,5,0
498,57,51643.04,Male,East,Social Media,Seasonal Promo,Mobile,220.35,7,3,5.84,2,20,0
499,62,51203.77,Female,North,Email,Brand Awareness,Tablet,151.02,6,3,5.57,0,15,0
500,18,50703.42,Female,North,Search Ads,Seasonal Promo,Mobile,228.98,7,2,8.9,4,5,0
501,33,46368.45,Male,East,Social Media,Brand Awareness,Mobile,211.09,11,4,3.55,4,15,1
502,56,85267.87,Male,East,Social Media,Brand Awareness,Tablet,309.51,4,4,2.62,2,10,0
503,22,72634.46,Female,North,Search Ads,Seasonal Promo,Tablet,200.4,11,2,5.2,4,20,1
504,39,60347.94,Female,West,Search Ads,Brand Awareness,Desktop,219.14,24,2,5.97,3,20,1
505,46,80265.24,Female,North,Email,Seasonal Promo,Tablet,195.26,10,2,5,4,0,0
506,20,37312.07,Female,North,Email,Brand Awareness,Desktop,202.44,8,1,3.66,3,15,0
507,29,40039.42,Female,South,Display Ads,Product Launch,Mobile,199.07,12,2,2.7,0,10,0
508,43,27330.48,Male,West,Display Ads,Seasonal Promo,Tablet,178.27,15,4,1.88,1,0,1
509,33,49508.78,Male,East,Display Ads,Brand Awareness,Desktop,208.87,8,5,5.94,1,20,1
510,68,62425.48,Female,North,Search Ads,Seasonal Promo,Tablet,231.09,14,6,0.83,4,0,1
511,54,61542.88,Female,West,Search Ads,Brand Awareness,Desktop,179.02,17,1,5.68,2,5,1
512,39,62240.13,Female,East,Display Ads,Seasonal Promo,Desktop,241.78,15,2,4.54,4,20,1
513,46,38834.15,Female,South,Display Ads,Product Launch,Tablet,235.72,12,1,8.18,1,5,0
514,31,72047.32,Female,South,Email,Product Launch,Mobile,155.99,11,2,6.13,0,0,0
515,45,63594.41,Female,West,Display Ads,Seasonal Promo,Mobile,151.82,9,1,9.21,2,10,0
516,22,70995.81,Female,North,Display Ads,Seasonal Promo,Desktop,222.41,8,6,5.54,4,0,1
517,64,31608.57,Female,East,Social Media,Brand Awareness,Desktop,170.62,10,5,1.96,0,5,1
518,66,64672.36,Male,West,Display Ads,Brand Awareness,Mobile,147.71,12,2,3.49,1,10,0
519,47,42183.52,Female,South,Social Media,Seasonal Promo,Tablet,285.84,8,2,-1.87,5,5,0
520,63,54040.15,Female,East,Display Ads,Product Launch,Tablet,151.68,11,1,5.93,3,5,0
521,69,68015.47,Male,East,Social Media,Product Launch,Mobile,123.82,15,4,7.62,0,5,1
522,22,61366.4,Female,North,Display Ads,Seasonal Promo,Mobile,160.82,6,4,4.05,2,0,0
523,29,47226.9,Female,South,Email,Brand Awareness,Mobile,211.58,15,7,3.03,1,5,1
524,33,60094.1,Female,South,Search Ads,Seasonal Promo,Desktop,203.68,5,5,7.01,1,10,0
525,43,37026.97,Female,South,Social Media,Seasonal Promo,Mobile,294.36,10,6,7.84,2,15,1
526,43,77254.01,Male,East,Search Ads,Product Launch,Mobile,161.58,10,2,6.29,4,10,0
527,65,56920.74,Female,South,Email,Product Launch,Mobile,211.81,6,4,6.24,0,5,0
528,38,76778.25,Female,West,Display Ads,Brand Awareness,Mobile,256.42,15,0,2.83,1,0,0
529,56,52102.02,Female,South,Display Ads,Brand Awareness,Tablet,167.05,6,2,2.86,3,15,0
530,53,52146.36,Male,East,Email,Seasonal Promo,Tablet,235.19,11,2,2.66,1,0,0
531,50,48537.2,Female,South,Search Ads,Seasonal Promo,Mobile,108.39,11,1,4.73,2,20,0
532,47,73142.61,Female,South,Search Ads,Seasonal Promo,Desktop,287.94,11,2,2.36,0,5,0
